screen_name,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter,IO_meta_clf,isIO_meta_prob,is_IO,is_IO_prob
Pee78092209,rich,"ว่าแต่เขา อิเหนาเป็นเอง”
#รัฐบาลเตรียมพร้อม",2020-02-15 17:58:53,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.9550356438738979
Dadaza19,Dadaza,"ลือเเม่จ่าคลั่งสุดช้ำใจหนัก ยังทำใจไม่ได้
#iPhone11
#รัฐบาลเตรียมพร้อม
#ยิงกราดที่โคราช
#KeepWalkinghttps://bit.ly/2SvIs1c ",2020-02-15 17:14:47,35,1,25,-1,1,1227950830545846272,2020-02-13 05:41:00,13 days 18:19:00.000000000,13,1,0.9861174000000001,1,0.9610127704638204
Pee78092209,rich,"คุณช่างกล้าพูดเนอะ 
#รัฐบาลเตรียมพร้อม",2020-02-15 16:54:48,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.9556095136261568
Pee78092209,rich,"หัวร้อน
#รัฐบาลเตรียมพร้อม",2020-02-15 16:39:14,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.9552728887889192
Dadaza19,Dadaza,"ครอบครัวหมอตัดหัวงูจงอางทิ้ง http://www.socialhot24.com/news102630.html?d=15022020&f=89569 … #สุขสันต์วันโสด #โรงเรียนดังย่านบางกร่าง #รัฐบาลเตรียมพร้อม
#นายท่านกรชิต #ส่งต่อสกินแคร์",2020-02-15 10:39:18,35,1,25,-1,0,1227950830545846272,2020-02-13 05:41:00,13 days 18:19:00.000000000,13,1,0.9861174000000001,1,0.9616908105403379
Dadaza19,Dadaza,"อย่าเสียใจเลยสาวน้อย หาใหม่เลยสวยๆเเบบนี้ผู้ชายหล่อๆมีอีกเยอะเลย http://www.socialhot24.com/news102987.html?d=15022020&f=89569 … #ไวรัสโคโรนาสายพันธุ์ใหม่ #วิบวับเพลงชั้นต่ํา #สุขสันต์วันโสด #ส่งต่อเสื้อผ้า #รัฐบาลเตรียมพร้อม
#BoyWithLuv",2020-02-15 08:27:14,35,1,25,-1,0,1227950830545846272,2020-02-13 05:41:00,13 days 18:19:00.000000000,13,1,0.9861174000000001,1,0.9572363687241351
News71991950,News,"มีมติชี้มูลความผิด! ป.ป.ช.เอาผิด”จารุพงศ์”ยุยงให้บ้านเมืองเกิดความไม่สงบ
#รัฐบาลเตรียมพร้อม #รัฐบาลhttp://www.topicza.com/news103351.html?d=15022020&f=88210 …",2020-02-15 08:00:00,27,2,308,-1,1,1207308667797696512,2019-12-18 06:36:00,70 days 17:24:00.000000000,70,1,0.9445114,1,0.9503497892974337
Pee78092209,rich,ท่านเป็นถึงนายกนะครับ เหวอไปหรือป่าว #รัฐบาลเตรียมพร้อม,2020-02-15 06:41:17,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.9514695463887068
Pee78092209,rich,ทุกท่านทำดีเพือ่ประเทศชาติ หยุดอคติเถอะนะ #รัฐบาลเตรียมพร้อม,2020-02-15 06:38:31,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.9553063898843415
Pee78092209,rich,"ท่านนายก ได้แสดงออกถึง ต่อความสูญเสียของครอบครัว 
#รัฐบาลเตรียมพร้อม pic.twitter.com/E0d8cJJsDb",2020-02-15 06:04:50,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.9596895475757459
Kanoon84768834,ABCD#Got7,เด่วก่อนนะ คนนั้นออกมาร้องไห้แล้วทุกอย่างนี่จบแล้วใช่ไหม แสดงความรับผิดชอบแบบเป็นรูปธรรมมีไหม ตอแหลลล ทุกอย่างmove on ไว้มากจนลืมๆกันไป #กราดยิ่งโคราช #ปฏิรูปกองทัพ #รัฐบาลเฮงซวย #รัฐบาลเตรียมพร้อม,2020-02-15 05:47:20,32,4,506,-1,0,1205101892348473344,2019-12-12 04:28:00,76 days 19:32:00.000000000,76,1,0.9786128000000001,1,0.9488863817083455
Whan65526447,Whan,"“เกาหลีเหนือ” สั่งประหารจนท.รัฐ ต้องสงสัยติดเชื้อ “โควิด-19“ หลังฝ่าฝืนคำสั่งกักตัว
#ไวรัสโคโรนาสายพันธุ์ใหม่
#saveญาญ่า
#ผนงพรจตกม
#รัฐบาลเตรียมพร้อม
#cornettoxOffGun
#เป๊กผลิตโชค
#ฝุ่นกรุงเทพhttp://www.socialhot24.com/news103337.html?d=15022020&f=88412 …",2020-02-15 03:29:55,35,0,102,-1,0,1222477333359034368,2020-01-29 11:11:37,28 days 12:48:23.000000000,28,1,0.99026126,1,0.9576461239236955
Whan65526447,Whan,"มีมติชี้มูลความผิด! ป.ป.ช.เอาผิด”จารุพงศ์”ยุยงให้บ้านเมืองเกิดความไม่สงบ
#ผนงพรจตกม
#รัฐบาลเตรียมพร้อม
#ม่วงขาวชื่อดังในจังหวัดเลย
#ประชุมสภา
#ผบทบต้องลาออก
#หวานใจมิวกลัฟ
#เป๊กผลิตโชคhttp://www.topicza.com/news103351.html?d=15022020&f=88412 …",2020-02-15 03:28:16,35,0,102,-1,0,1222477333359034368,2020-01-29 11:11:37,28 days 12:48:23.000000000,28,1,0.99026126,1,0.9612647955480781
Pee78092209,rich,"ดีครับท่าน คนที่คิดอคติจะได้หยุดพร่ำ 
#รัฐบาลเตรียมพร้อม",2020-02-15 02:48:42,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.950635947963566
Pee78092209,rich,"ไปศึกษามาก่อน แล้วกลับมาถามใหม่ 
#รัฐบาลเตรียมพร้อม",2020-02-15 02:38:47,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.954083862669191
Clinichygmailc1,กาวน์กูอยู่ไหน,"#รัฐบาลเตรียมพร้อม 
ออกเถอะ รัฐบาลดูไม่พร้อมที่จะบริหารประเทศต่อไปเลย ตอบคำถามอะไรก็ไร้ความรับผิดชอบ อายชาวโลกที่ดูอยู่บ้างงงง https://twitter.com/wirojlak/status/1227863994796429313 …",2020-02-15 00:49:54,62,1,67,-1,1,1219404534964879360,2020-01-20 15:41:00,37 days 08:19:00.000000000,37,1,0.9238146999999999,1,0.9440688115656534
lalitawadee2020,ลลิตาวดี,"สุดกลั้นน้ำตา หนุมานกองปราบ พูดกับ พี่น้องโคราชที่วิ่งหนีตาย
#saveG
#iPhone
#ใจสลาย
#รัฐบาลเตรียมพร้อม
#ไวรัสโคโรน่าสายพันธุ์ใหม่2019
#covid19​ http://bit.ly/2UTm17J ",2020-02-13 23:56:54,33,0,80,-1,2,1213800019767091200,2020-01-05 12:31:05,52 days 11:28:55.000000000,52,1,0.9970810999999999,1,0.9590935803570503
memiyox,มีโย,ทำให้อะไรก็ไม่มีใครเชื่อแล้ว #รัฐบาลเตรียมพร้อม,2020-02-13 23:56:52,24,1,279,-1,0,1212379197982703616,2020-01-01 06:25:00,56 days 17:35:00.000000000,56,1,0.97082865,1,0.9453992542771364
lalitawadee2020,ลลิตาวดี,"สุดกลั้นน้ำตา หนุมานกองปราบ พูดกับ พี่น้องโคราชที่วิ่งหนีตาย
#saveG
#iPhone
#ใจสลาย
#รัฐบาลเตรียมพร้อม
#ไวรัสโคโรน่าสายพันธุ์ใหม่2019
#covid19​ http://bit.ly/2UTm17J ",2020-02-13 23:56:54,33,0,80,-1,2,1213800019767091200,2020-01-05 12:31:05,52 days 11:28:55.000000000,52,1,0.9970810999999999,1,0.9590935803570503
memiyox,มีโย,ทำให้อะไรก็ไม่มีใครเชื่อแล้ว #รัฐบาลเตรียมพร้อม,2020-02-13 23:56:52,24,1,279,-1,0,1212379197982703616,2020-01-01 06:25:00,56 days 17:35:00.000000000,56,1,0.97082865,1,0.9453992542771364
fxrsttt,1st ft.ปิดเดมซักพัก,#รัฐบาลเตรียมพร้อม พร้อมจะโดนปชช.ด่า,2020-02-13 23:36:35,248,133,2335,-1,1,1216614962098913280,2020-01-12 22:56:00,45 days 01:04:00.000000000,45,1,0.9303198,1,0.9304452597335995
Epp95XeuzzJkh2Z,ต้นหยง,มีแต่ทหาร ข้าราชการหรือไงที่ทำคุณให้ประเทศ สร้างความเชื่อผิดไป เห็นแก่ตัว ไอ้ต้าวหน้าหี #รัฐบาลเตรียมพร้อม pic.twitter.com/9Td2oO9qFC,2020-02-13 23:35:55,36,13,2177,-1,420,1210901072404860928,2019-12-28 04:31:00,60 days 19:29:00.000000000,60,1,0.9923017,1,0.9568658293099611
Guitar65959992,พอเถอะ...,พอเถอะร็ฐบาลไม่ว่าพวกมึงจะทำยังไงมันก็ไม่ดี  ทุกวันนี้ทุกอย่างเเพงขึ้นเป็น2เท่าเเค่น้ำเปล่ากูยังคิดเลยเลยว่ากลับไปกินบ้านดีมั้ย. #รัฐบาลเตรียมพร้อม,2020-02-13 23:32:15,65,0,343,-1,4,1214121129582841856,2020-01-06 09:48:34,51 days 14:11:26.000000000,51,1,0.931184,1,0.9252009647723951
bpcomeplease,ขอบตาลึกเหมือนหลุมหี,หนังหนานัก อีดอก #รัฐบาลเตรียมพร้อม,2020-02-13 22:57:59,38,1,114,-1,0,1212650869843361792,2020-01-02 00:24:00,55 days 23:36:00.000000000,55,1,0.9952042,1,0.9561486915384884
bpcomeplease,ขอบตาลึกเหมือนหลุมหี,อย่ามาตอแหล #รัฐบาลเตรียมพร้อม,2020-02-13 22:49:03,38,1,114,-1,0,1212650869843361792,2020-01-02 00:24:00,55 days 23:36:00.000000000,55,1,0.9952042,1,0.9530115227265014
eCQPUSI9rHCQapd,แอคนี้รักลุงตู่และพ่อเบ็น,"พร้อมลาออกครับกูรอฟังคำนี้
#รัฐบาลเตรียมพร้อม",2020-02-13 22:46:06,42,4,980,-1,0,1216743917573439488,2020-01-13 07:29:00,44 days 16:31:00.000000000,44,1,0.9970124,1,0.9567709835969359
silaamp,คุณคะ?,แต่ชื่อแท็คกะโหลกกะลามาก เห็นชื่อก็รู้แหล่ะว่ามาจากรัฐ  #รัฐบาลเตรียมพร้อม,2020-02-13 22:45:16,30,3,716,-1,0,1219625121205248000,2020-01-21 06:18:00,36 days 17:42:00.000000000,36,1,0.99407023,1,0.9539817839886641
eCQPUSI9rHCQapd,แอคนี้รักลุงตู่และพ่อเบ็น,"พร้อมเหี้ยไรกันพวกมึงเคยพร้อมกันด้วยหรอคะ?????? 
#รัฐบาลเตรียมพร้อม",2020-02-13 22:32:12,42,4,980,-1,0,1216743917573439488,2020-01-13 07:29:00,44 days 16:31:00.000000000,44,1,0.9970124,1,0.9567841596116763
y_tafei,Tafei,"รัฐประหาร ฉีกรัฐธรรมนูณ กำจัดคนเห็นต่าง  เขียนรัฐธรรมนูณเพื่อเอื้อประโยชน์ให้ตัวเอง ทำทุกทางเพื่อให้ได้จัดตั้งรัฐบาลทั้งๆที่แพ้ เศรษฐกิจพัง เอื้อประโยชน์พวกพ้อง คุณภาพชีวิตแย่ ที่มาขององค์กรอิสระ และอีกมากมาย(เขียนไม่พอจริงๆ)
มันทำประโยชน์ให้ประเทศตรงไหนวะ #รัฐบาลเตรียมพร้อม",2020-02-13 22:05:46,158,3,417,"Bangkok, Thailand",47,1213482730488336384,2020-01-04 07:30:00,53 days 16:30:00.000000000,53,1,0.99464345,1,0.9516643828913924
